"Year","Month","Timestamp","Day.of.Week","Hour.of.Day","Route.ID","Direction","Borough","Route.Type","Stop.Order","Timepoint.Stop.ID","Timepoint.Stop.Name","Timepoint.Stop.Latitude","Timepoint.Stop.Longitude","Next.Timepoint.Stop.ID","Next.Timepoint.Stop.Name","Next.Timepoint.Stop.Latitude","Next.Timepoint.Stop.Longitude","Road.Distance","Average.Travel.Time","Average.Road.Speed","Bus.Trip.Count","Timepoint.Stop.Georeference","Next.Timepoint.Stop.Georeference"
2024,11,"2024 Nov 01 09:00:00 PM","Thursday",21,"Q52+","N","Other","SBS",1,550797,"BEACH CHANNEL DR/BEACH 54 ST",40.595194,-73.784759,553027,"CROSS BAY BL/E 16 RD",40.601521,-73.820088,3.037,14.262504,12.77615902258,8,"POINT (-73.784759 40.595194)","POINT (-73.820088 40.601521)"
2024,11,"2024 Nov 01 05:00:00 AM","Thursday",5,"Q52+","N","Other","SBS",1,550797,"BEACH CHANNEL DR/BEACH 54 ST",40.595194,-73.784759,553027,"CROSS BAY BL/E 16 RD",40.601521,-73.820088,3.037,14.191668,12.83993104403,12,"POINT (-73.784759 40.595194)","POINT (-73.820088 40.601521)"
2024,11,"2024 Nov 01 08:00:00 PM","Thursday",20,"Q52+","N","Other","SBS",1,550797,"BEACH CHANNEL DR/BEACH 54 ST",40.595194,-73.784759,553027,"CROSS BAY BL/E 16 RD",40.601521,-73.820088,3.037,15.010416,12.13956906928,8,"POINT (-73.784759 40.595194)","POINT (-73.820088 40.601521)"
2024,11,"2024 Nov 01 07:00:00 PM","Thursday",19,"Q52+","N","Other","SBS",1,550797,"BEACH CHANNEL DR/BEACH 54 ST",40.595194,-73.784759,553027,"CROSS BAY BL/E 16 RD",40.601521,-73.820088,3.037,17.39091,10.47788922926,11,"POINT (-73.784759 40.595194)","POINT (-73.820088 40.601521)"
2024,11,"2024 Nov 01 11:00:00 PM","Thursday",23,"Q52+","N","Other","SBS",1,550797,"BEACH CHANNEL DR/BEACH 54 ST",40.595194,-73.784759,553027,"CROSS BAY BL/E 16 RD",40.601521,-73.820088,3.037,14.477076,12.58679453778,8,"POINT (-73.784759 40.595194)","POINT (-73.820088 40.601521)"
2024,5,"2024 May 01 05:00:00 PM","Thursday",17,"Q52+","N","Other","SBS",1,550797,"BEACH CHANNEL DR/BEACH 54 ST",40.595194,-73.784759,553027,"CROSS BAY BL/E 16 RD",40.601521,-73.820088,3.037,15.692976,11.61156290554,19,"POINT (-73.784759 40.595194)","POINT (-73.820088 40.601521)"
2024,5,"2024 May 01 11:00:00 PM","Thursday",23,"Q52+","N","Other","SBS",1,550797,"BEACH CHANNEL DR/BEACH 54 ST",40.595194,-73.784759,553027,"CROSS BAY BL/E 16 RD",40.601521,-73.820088,3.037,13.248156,13.75436979141,9,"POINT (-73.784759 40.595194)","POINT (-73.820088 40.601521)"
2024,5,"2024 May 01 06:00:00 PM","Thursday",18,"Q52+","N","Other","SBS",1,550797,"BEACH CHANNEL DR/BEACH 54 ST",40.595194,-73.784759,553027,"CROSS BAY BL/E 16 RD",40.601521,-73.820088,3.037,15.778704,11.54847747312,18,"POINT (-73.784759 40.595194)","POINT (-73.820088 40.601521)"
2024,5,"2024 May 01 11:00:00 AM","Thursday",11,"Q52+","N","Other","SBS",1,550797,"BEACH CHANNEL DR/BEACH 54 ST",40.595194,-73.784759,553027,"CROSS BAY BL/E 16 RD",40.601521,-73.820088,3.037,15.110706,12.05899770607,14,"POINT (-73.784759 40.595194)","POINT (-73.820088 40.601521)"
2024,5,"2024 May 01 03:00:00 PM","Thursday",15,"Q52+","N","Other","SBS",1,550797,"BEACH CHANNEL DR/BEACH 54 ST",40.595194,-73.784759,553027,"CROSS BAY BL/E 16 RD",40.601521,-73.820088,3.037,15.998244,11.3899991532,19,"POINT (-73.784759 40.595194)","POINT (-73.820088 40.601521)"
2024,5,"2024 May 01 04:00:00 PM","Thursday",16,"Q52+","N","Other","SBS",1,550797,"BEACH CHANNEL DR/BEACH 54 ST",40.595194,-73.784759,553027,"CROSS BAY BL/E 16 RD",40.601521,-73.820088,3.037,15.852936,11.49439873757,17,"POINT (-73.784759 40.595194)","POINT (-73.820088 40.601521)"
2024,5,"2024 May 01 02:00:00 PM","Thursday",14,"Q52+","N","Other","SBS",1,550797,"BEACH CHANNEL DR/BEACH 54 ST",40.595194,-73.784759,553027,"CROSS BAY BL/E 16 RD",40.601521,-73.820088,3.037,16.308894,11.17304596781,15,"POINT (-73.784759 40.595194)","POINT (-73.820088 40.601521)"
2024,5,"2024 May 01 09:00:00 AM","Thursday",9,"Q52+","N","Other","SBS",1,550797,"BEACH CHANNEL DR/BEACH 54 ST",40.595194,-73.784759,553027,"CROSS BAY BL/E 16 RD",40.601521,-73.820088,3.037,17.311902,10.52570601301,14,"POINT (-73.784759 40.595194)","POINT (-73.820088 40.601521)"
2024,5,"2024 May 01 08:00:00 PM","Thursday",20,"Q52+","N","Other","SBS",1,550797,"BEACH CHANNEL DR/BEACH 54 ST",40.595194,-73.784759,553027,"CROSS BAY BL/E 16 RD",40.601521,-73.820088,3.037,15.416664,11.81967772016,10,"POINT (-73.784759 40.595194)","POINT (-73.820088 40.601521)"
2024,5,"2024 May 01 06:00:00 AM","Thursday",6,"Q52+","N","Other","SBS",1,550797,"BEACH CHANNEL DR/BEACH 54 ST",40.595194,-73.784759,553027,"CROSS BAY BL/E 16 RD",40.601521,-73.820088,3.037,16.757898,10.8736802215,19,"POINT (-73.784759 40.595194)","POINT (-73.820088 40.601521)"
2024,5,"2024 May 01 07:00:00 AM","Thursday",7,"Q52+","N","Other","SBS",1,550797,"BEACH CHANNEL DR/BEACH 54 ST",40.595194,-73.784759,553027,"CROSS BAY BL/E 16 RD",40.601521,-73.820088,3.037,17.515734,10.40321646002,18,"POINT (-73.784759 40.595194)","POINT (-73.820088 40.601521)"
2024,5,"2024 May 01 10:00:00 AM","Thursday",10,"Q52+","N","Other","SBS",1,550797,"BEACH CHANNEL DR/BEACH 54 ST",40.595194,-73.784759,553027,"CROSS BAY BL/E 16 RD",40.601521,-73.820088,3.037,15.940476,11.43127843839,14,"POINT (-73.784759 40.595194)","POINT (-73.820088 40.601521)"
2024,5,"2024 May 01 12:00:00 PM","Thursday",12,"Q52+","N","Other","SBS",1,550797,"BEACH CHANNEL DR/BEACH 54 ST",40.595194,-73.784759,553027,"CROSS BAY BL/E 16 RD",40.601521,-73.820088,3.037,16.544442,11.01397206554,15,"POINT (-73.784759 40.595194)","POINT (-73.820088 40.601521)"
2024,5,"2024 May 01 09:00:00 PM","Thursday",21,"Q52+","N","Other","SBS",1,550797,"BEACH CHANNEL DR/BEACH 54 ST",40.595194,-73.784759,553027,"CROSS BAY BL/E 16 RD",40.601521,-73.820088,3.037,14.064816,12.95573540021,9,"POINT (-73.784759 40.595194)","POINT (-73.820088 40.601521)"
2024,5,"2024 May 01 05:00:00 AM","Thursday",5,"Q52+","N","Other","SBS",1,550797,"BEACH CHANNEL DR/BEACH 54 ST",40.595194,-73.784759,553027,"CROSS BAY BL/E 16 RD",40.601521,-73.820088,3.037,13.511106,13.48668206799,18,"POINT (-73.784759 40.595194)","POINT (-73.820088 40.601521)"
2024,5,"2024 May 01 07:00:00 PM","Thursday",19,"Q52+","N","Other","SBS",1,550797,"BEACH CHANNEL DR/BEACH 54 ST",40.595194,-73.784759,553027,"CROSS BAY BL/E 16 RD",40.601521,-73.820088,3.037,14.817858,12.29732465654,14,"POINT (-73.784759 40.595194)","POINT (-73.820088 40.601521)"
2024,5,"2024 May 01 10:00:00 PM","Thursday",22,"Q52+","N","Other","SBS",1,550797,"BEACH CHANNEL DR/BEACH 54 ST",40.595194,-73.784759,553027,"CROSS BAY BL/E 16 RD",40.601521,-73.820088,3.037,13.83,13.17570498915,10,"POINT (-73.784759 40.595194)","POINT (-73.820088 40.601521)"
2024,5,"2024 May 01 01:00:00 PM","Thursday",13,"Q52+","N","Other","SBS",1,550797,"BEACH CHANNEL DR/BEACH 54 ST",40.595194,-73.784759,553027,"CROSS BAY BL/E 16 RD",40.601521,-73.820088,3.037,16.677774,10.92591722062,15,"POINT (-73.784759 40.595194)","POINT (-73.820088 40.601521)"
2024,5,"2024 May 01 08:00:00 AM","Thursday",8,"Q52+","N","Other","SBS",1,550797,"BEACH CHANNEL DR/BEACH 54 ST",40.595194,-73.784759,553027,"CROSS BAY BL/E 16 RD",40.601521,-73.820088,3.037,17.195376,10.5970365672,18,"POINT (-73.784759 40.595194)","POINT (-73.820088 40.601521)"
2024,3,"2024 Mar 01 09:00:00 PM","Tuesday",21,"Q52+","N","Other","SBS",1,550797,"BEACH CHANNEL DR/BEACH 54 ST",40.595194,-73.784759,553027,"CROSS BAY BL/E 16 RD",40.601521,-73.820088,3.037,15.031254,12.12274226649,8,"POINT (-73.784759 40.595194)","POINT (-73.820088 40.601521)"
2024,3,"2024 Mar 01 02:00:00 PM","Tuesday",14,"Q52+","N","Other","SBS",1,550797,"BEACH CHANNEL DR/BEACH 54 ST",40.595194,-73.784759,553027,"CROSS BAY BL/E 16 RD",40.601521,-73.820088,3.037,17.634852,10.33294814566,11,"POINT (-73.784759 40.595194)","POINT (-73.820088 40.601521)"
2024,3,"2024 Mar 01 09:00:00 AM","Tuesday",9,"Q52+","N","Other","SBS",1,550797,"BEACH CHANNEL DR/BEACH 54 ST",40.595194,-73.784759,553027,"CROSS BAY BL/E 16 RD",40.601521,-73.820088,3.037,16.509726,11.03713114543,12,"POINT (-73.784759 40.595194)","POINT (-73.820088 40.601521)"
2024,3,"2024 Mar 01 06:00:00 PM","Tuesday",18,"Q52+","N","Other","SBS",1,550797,"BEACH CHANNEL DR/BEACH 54 ST",40.595194,-73.784759,553027,"CROSS BAY BL/E 16 RD",40.601521,-73.820088,3.037,14.689584,12.40470925569,16,"POINT (-73.784759 40.595194)","POINT (-73.820088 40.601521)"
2024,3,"2024 Mar 01 08:00:00 AM","Tuesday",8,"Q52+","N","Other","SBS",1,550797,"BEACH CHANNEL DR/BEACH 54 ST",40.595194,-73.784759,553027,"CROSS BAY BL/E 16 RD",40.601521,-73.820088,3.037,16.591668,10.98262290132,16,"POINT (-73.784759 40.595194)","POINT (-73.820088 40.601521)"
2024,3,"2024 Mar 01 04:00:00 PM","Tuesday",16,"Q52+","N","Other","SBS",1,550797,"BEACH CHANNEL DR/BEACH 54 ST",40.595194,-73.784759,553027,"CROSS BAY BL/E 16 RD",40.601521,-73.820088,3.037,19.360254,9.41206592475,13,"POINT (-73.784759 40.595194)","POINT (-73.820088 40.601521)"
2024,3,"2024 Mar 01 05:00:00 PM","Tuesday",17,"Q52+","N","Other","SBS",1,550797,"BEACH CHANNEL DR/BEACH 54 ST",40.595194,-73.784759,553027,"CROSS BAY BL/E 16 RD",40.601521,-73.820088,3.037,15.006252,12.14293942999,16,"POINT (-73.784759 40.595194)","POINT (-73.820088 40.601521)"
2024,3,"2024 Mar 01 10:00:00 AM","Tuesday",10,"Q52+","N","Other","SBS",1,550797,"BEACH CHANNEL DR/BEACH 54 ST",40.595194,-73.784759,553027,"CROSS BAY BL/E 16 RD",40.601521,-73.820088,3.037,15.75972,11.56238816426,12,"POINT (-73.784759 40.595194)","POINT (-73.820088 40.601521)"
2024,3,"2024 Mar 01 08:00:00 PM","Tuesday",20,"Q52+","N","Other","SBS",1,550797,"BEACH CHANNEL DR/BEACH 54 ST",40.595194,-73.784759,553027,"CROSS BAY BL/E 16 RD",40.601521,-73.820088,3.037,16.031244,11.36655502529,8,"POINT (-73.784759 40.595194)","POINT (-73.820088 40.601521)"
2024,3,"2024 Mar 01 05:00:00 AM","Tuesday",5,"Q52+","N","Other","SBS",1,550797,"BEACH CHANNEL DR/BEACH 54 ST",40.595194,-73.784759,553027,"CROSS BAY BL/E 16 RD",40.601521,-73.820088,3.037,14.679168,12.41350945025,16,"POINT (-73.784759 40.595194)","POINT (-73.820088 40.601521)"
2024,3,"2024 Mar 01 06:00:00 AM","Tuesday",6,"Q52+","N","Other","SBS",1,550797,"BEACH CHANNEL DR/BEACH 54 ST",40.595194,-73.784759,553027,"CROSS BAY BL/E 16 RD",40.601521,-73.820088,3.037,16.397916,11.11238667959,16,"POINT (-73.784759 40.595194)","POINT (-73.820088 40.601521)"
2024,3,"2024 Mar 01 07:00:00 PM","Tuesday",19,"Q52+","N","Other","SBS",1,550797,"BEACH CHANNEL DR/BEACH 54 ST",40.595194,-73.784759,553027,"CROSS BAY BL/E 16 RD",40.601521,-73.820088,3.037,16.28637,11.1884987578,11,"POINT (-73.784759 40.595194)","POINT (-73.820088 40.601521)"
2024,3,"2024 Mar 01 07:00:00 AM","Tuesday",7,"Q52+","N","Other","SBS",1,550797,"BEACH CHANNEL DR/BEACH 54 ST",40.595194,-73.784759,553027,"CROSS BAY BL/E 16 RD",40.601521,-73.820088,3.037,17.241672,10.5685810475,16,"POINT (-73.784759 40.595194)","POINT (-73.820088 40.601521)"
2024,3,"2024 Mar 01 12:00:00 PM","Tuesday",12,"Q52+","N","Other","SBS",1,550797,"BEACH CHANNEL DR/BEACH 54 ST",40.595194,-73.784759,553027,"CROSS BAY BL/E 16 RD",40.601521,-73.820088,3.037,18.312498,9.95058020478,12,"POINT (-73.784759 40.595194)","POINT (-73.820088 40.601521)"
2024,3,"2024 Mar 01 01:00:00 PM","Tuesday",13,"Q52+","N","Other","SBS",1,550797,"BEACH CHANNEL DR/BEACH 54 ST",40.595194,-73.784759,553027,"CROSS BAY BL/E 16 RD",40.601521,-73.820088,3.037,16.40208,11.10956659155,8,"POINT (-73.784759 40.595194)","POINT (-73.820088 40.601521)"
2024,3,"2024 Mar 01 11:00:00 PM","Tuesday",23,"Q52+","N","Other","SBS",1,550797,"BEACH CHANNEL DR/BEACH 54 ST",40.595194,-73.784759,553027,"CROSS BAY BL/E 16 RD",40.601521,-73.820088,3.037,13.202088,13.80236530821,8,"POINT (-73.784759 40.595194)","POINT (-73.820088 40.601521)"
2024,3,"2024 Mar 01 10:00:00 PM","Tuesday",22,"Q52+","N","Other","SBS",1,550797,"BEACH CHANNEL DR/BEACH 54 ST",40.595194,-73.784759,553027,"CROSS BAY BL/E 16 RD",40.601521,-73.820088,3.037,13.531248,13.46661005695,8,"POINT (-73.784759 40.595194)","POINT (-73.820088 40.601521)"
2024,3,"2024 Mar 01 11:00:00 AM","Tuesday",11,"Q52+","N","Other","SBS",1,550797,"BEACH CHANNEL DR/BEACH 54 ST",40.595194,-73.784759,553027,"CROSS BAY BL/E 16 RD",40.601521,-73.820088,3.037,16.793946,10.85033892084,11,"POINT (-73.784759 40.595194)","POINT (-73.820088 40.601521)"
2024,3,"2024 Mar 01 03:00:00 PM","Tuesday",15,"Q52+","N","Other","SBS",1,550797,"BEACH CHANNEL DR/BEACH 54 ST",40.595194,-73.784759,553027,"CROSS BAY BL/E 16 RD",40.601521,-73.820088,3.037,16.792704,10.85113961307,16,"POINT (-73.784759 40.595194)","POINT (-73.820088 40.601521)"
2023,3,"2023 Mar 01 03:00:00 PM","Thursday",15,"Q52+","N","Other","SBS",1,550797,"BEACH CHANNEL DR/BEACH 54 ST",40.595194,-73.784759,553027,"CROSS BAY BL/E 16 RD",40.601521,-73.820088,3.037,14.768886,12.33809884671,15,"POINT (-73.784759 40.595194)","POINT (-73.820088 40.601521)"
2023,3,"2023 Mar 01 10:00:00 PM","Thursday",22,"Q52+","N","Other","SBS",1,550797,"BEACH CHANNEL DR/BEACH 54 ST",40.595194,-73.784759,553027,"CROSS BAY BL/E 16 RD",40.601521,-73.820088,3.037,13.606668,13.39196341088,10,"POINT (-73.784759 40.595194)","POINT (-73.820088 40.601521)"
2023,3,"2023 Mar 01 07:00:00 AM","Thursday",7,"Q52+","N","Other","SBS",1,550797,"BEACH CHANNEL DR/BEACH 54 ST",40.595194,-73.784759,553027,"CROSS BAY BL/E 16 RD",40.601521,-73.820088,3.037,16.381482,11.12353706747,18,"POINT (-73.784759 40.595194)","POINT (-73.820088 40.601521)"
2023,3,"2023 Mar 01 05:00:00 AM","Thursday",5,"Q52+","N","Other","SBS",1,550797,"BEACH CHANNEL DR/BEACH 54 ST",40.595194,-73.784759,553027,"CROSS BAY BL/E 16 RD",40.601521,-73.820088,3.037,13.495098,13.50268110433,17,"POINT (-73.784759 40.595194)","POINT (-73.820088 40.601521)"
2023,3,"2023 Mar 01 11:00:00 PM","Thursday",23,"Q52+","N","Other","SBS",1,550797,"BEACH CHANNEL DR/BEACH 54 ST",40.595194,-73.784759,553027,"CROSS BAY BL/E 16 RD",40.601521,-73.820088,3.037,12.421668,14.66952747409,10,"POINT (-73.784759 40.595194)","POINT (-73.820088 40.601521)"
2023,3,"2023 Mar 01 09:00:00 AM","Thursday",9,"Q52+","N","Other","SBS",1,550797,"BEACH CHANNEL DR/BEACH 54 ST",40.595194,-73.784759,553027,"CROSS BAY BL/E 16 RD",40.601521,-73.820088,3.037,15.40758,11.82664636497,11,"POINT (-73.784759 40.595194)","POINT (-73.820088 40.601521)"
2023,3,"2023 Mar 01 07:00:00 PM","Thursday",19,"Q52+","N","Other","SBS",1,550797,"BEACH CHANNEL DR/BEACH 54 ST",40.595194,-73.784759,553027,"CROSS BAY BL/E 16 RD",40.601521,-73.820088,3.037,14.730954,12.36986951385,14,"POINT (-73.784759 40.595194)","POINT (-73.820088 40.601521)"
2023,3,"2023 Mar 01 08:00:00 PM","Thursday",20,"Q52+","N","Other","SBS",1,550797,"BEACH CHANNEL DR/BEACH 54 ST",40.595194,-73.784759,553027,"CROSS BAY BL/E 16 RD",40.601521,-73.820088,3.037,13.873332,13.13455195911,10,"POINT (-73.784759 40.595194)","POINT (-73.820088 40.601521)"
2023,3,"2023 Mar 01 08:00:00 AM","Thursday",8,"Q52+","N","Other","SBS",1,550797,"BEACH CHANNEL DR/BEACH 54 ST",40.595194,-73.784759,553027,"CROSS BAY BL/E 16 RD",40.601521,-73.820088,3.037,15.378702,11.84885331685,18,"POINT (-73.784759 40.595194)","POINT (-73.820088 40.601521)"
2023,3,"2023 Mar 01 10:00:00 AM","Thursday",10,"Q52+","N","Other","SBS",1,550797,"BEACH CHANNEL DR/BEACH 54 ST",40.595194,-73.784759,553027,"CROSS BAY BL/E 16 RD",40.601521,-73.820088,3.037,22.685562,8.03242238675,15,"POINT (-73.784759 40.595194)","POINT (-73.820088 40.601521)"
2023,3,"2023 Mar 01 04:00:00 PM","Thursday",16,"Q52+","N","Other","SBS",1,550797,"BEACH CHANNEL DR/BEACH 54 ST",40.595194,-73.784759,553027,"CROSS BAY BL/E 16 RD",40.601521,-73.820088,3.037,14.92719,12.20725271973,19,"POINT (-73.784759 40.595194)","POINT (-73.820088 40.601521)"
2023,3,"2023 Mar 01 02:00:00 PM","Thursday",14,"Q52+","N","Other","SBS",1,550797,"BEACH CHANNEL DR/BEACH 54 ST",40.595194,-73.784759,553027,"CROSS BAY BL/E 16 RD",40.601521,-73.820088,3.037,17.089284,10.66282131661,14,"POINT (-73.784759 40.595194)","POINT (-73.820088 40.601521)"
2023,3,"2023 Mar 01 06:00:00 PM","Thursday",18,"Q52+","N","Other","SBS",1,550797,"BEACH CHANNEL DR/BEACH 54 ST",40.595194,-73.784759,553027,"CROSS BAY BL/E 16 RD",40.601521,-73.820088,3.037,15.220002,11.97240551724,20,"POINT (-73.784759 40.595194)","POINT (-73.820088 40.601521)"
2023,3,"2023 Mar 01 05:00:00 PM","Thursday",17,"Q52+","N","Other","SBS",1,550797,"BEACH CHANNEL DR/BEACH 54 ST",40.595194,-73.784759,553027,"CROSS BAY BL/E 16 RD",40.601521,-73.820088,3.037,14.500986,12.56604420179,17,"POINT (-73.784759 40.595194)","POINT (-73.820088 40.601521)"
2023,3,"2023 Mar 01 06:00:00 AM","Thursday",6,"Q52+","N","Other","SBS",1,550797,"BEACH CHANNEL DR/BEACH 54 ST",40.595194,-73.784759,553027,"CROSS BAY BL/E 16 RD",40.601521,-73.820088,3.037,15.48417,11.76814772765,20,"POINT (-73.784759 40.595194)","POINT (-73.820088 40.601521)"
2023,3,"2023 Mar 01 11:00:00 AM","Thursday",11,"Q52+","N","Other","SBS",1,550797,"BEACH CHANNEL DR/BEACH 54 ST",40.595194,-73.784759,553027,"CROSS BAY BL/E 16 RD",40.601521,-73.820088,3.037,16.201392,11.24718311207,12,"POINT (-73.784759 40.595194)","POINT (-73.820088 40.601521)"
2023,3,"2023 Mar 01 01:00:00 PM","Thursday",13,"Q52+","N","Other","SBS",1,550797,"BEACH CHANNEL DR/BEACH 54 ST",40.595194,-73.784759,553027,"CROSS BAY BL/E 16 RD",40.601521,-73.820088,3.037,16.719444,10.89868712747,12,"POINT (-73.784759 40.595194)","POINT (-73.820088 40.601521)"
2023,3,"2023 Mar 01 09:00:00 PM","Thursday",21,"Q52+","N","Other","SBS",1,550797,"BEACH CHANNEL DR/BEACH 54 ST",40.595194,-73.784759,553027,"CROSS BAY BL/E 16 RD",40.601521,-73.820088,3.037,14.131482,12.89461542599,9,"POINT (-73.784759 40.595194)","POINT (-73.820088 40.601521)"
2023,3,"2023 Mar 01 12:00:00 PM","Thursday",12,"Q52+","N","Other","SBS",1,550797,"BEACH CHANNEL DR/BEACH 54 ST",40.595194,-73.784759,553027,"CROSS BAY BL/E 16 RD",40.601521,-73.820088,3.037,15.72,11.59160305344,15,"POINT (-73.784759 40.595194)","POINT (-73.820088 40.601521)"
2023,9,"2023 Sep 01 11:00:00 AM","Wednesday",11,"Q52+","N","Other","SBS",1,550797,"BEACH CHANNEL DR/BEACH 54 ST",40.595194,-73.784759,553027,"CROSS BAY BL/E 16 RD",40.601521,-73.820088,3.037,16.097916,11.31947657205,8,"POINT (-73.784759 40.595194)","POINT (-73.820088 40.601521)"
2023,9,"2023 Sep 01 10:00:00 PM","Wednesday",22,"Q52+","N","Other","SBS",1,550797,"BEACH CHANNEL DR/BEACH 54 ST",40.595194,-73.784759,553027,"CROSS BAY BL/E 16 RD",40.601521,-73.820088,3.037,12.628578,14.42917899132,7,"POINT (-73.784759 40.595194)","POINT (-73.820088 40.601521)"
2023,9,"2023 Sep 01 09:00:00 PM","Wednesday",21,"Q52+","N","Other","SBS",1,550797,"BEACH CHANNEL DR/BEACH 54 ST",40.595194,-73.784759,553027,"CROSS BAY BL/E 16 RD",40.601521,-73.820088,3.037,14.014584,13.00217113139,8,"POINT (-73.784759 40.595194)","POINT (-73.820088 40.601521)"
2023,9,"2023 Sep 01 06:00:00 PM","Wednesday",18,"Q52+","N","Other","SBS",1,550797,"BEACH CHANNEL DR/BEACH 54 ST",40.595194,-73.784759,553027,"CROSS BAY BL/E 16 RD",40.601521,-73.820088,3.037,14.718888,12.38001131607,15,"POINT (-73.784759 40.595194)","POINT (-73.820088 40.601521)"
2023,9,"2023 Sep 01 11:00:00 PM","Wednesday",23,"Q52+","N","Other","SBS",1,550797,"BEACH CHANNEL DR/BEACH 54 ST",40.595194,-73.784759,553027,"CROSS BAY BL/E 16 RD",40.601521,-73.820088,3.037,12.862506,14.1667555879,8,"POINT (-73.784759 40.595194)","POINT (-73.820088 40.601521)"
2023,9,"2023 Sep 01 10:00:00 AM","Wednesday",10,"Q52+","N","Other","SBS",1,550797,"BEACH CHANNEL DR/BEACH 54 ST",40.595194,-73.784759,553027,"CROSS BAY BL/E 16 RD",40.601521,-73.820088,3.037,15.954168,11.4214689393,12,"POINT (-73.784759 40.595194)","POINT (-73.820088 40.601521)"
2023,9,"2023 Sep 01 08:00:00 PM","Wednesday",20,"Q52+","N","Other","SBS",1,550797,"BEACH CHANNEL DR/BEACH 54 ST",40.595194,-73.784759,553027,"CROSS BAY BL/E 16 RD",40.601521,-73.820088,3.037,15.199998,11.98816014815,7,"POINT (-73.784759 40.595194)","POINT (-73.820088 40.601521)"
2023,9,"2023 Sep 01 05:00:00 PM","Wednesday",17,"Q52+","N","Other","SBS",1,550797,"BEACH CHANNEL DR/BEACH 54 ST",40.595194,-73.784759,553027,"CROSS BAY BL/E 16 RD",40.601521,-73.820088,3.037,15.610716,11.67274902601,14,"POINT (-73.784759 40.595194)","POINT (-73.820088 40.601521)"
2023,9,"2023 Sep 01 05:00:00 AM","Wednesday",5,"Q52+","N","Other","SBS",1,550797,"BEACH CHANNEL DR/BEACH 54 ST",40.595194,-73.784759,553027,"CROSS BAY BL/E 16 RD",40.601521,-73.820088,3.037,14.071872,12.94923729493,16,"POINT (-73.784759 40.595194)","POINT (-73.820088 40.601521)"
2023,9,"2023 Sep 01 08:00:00 AM","Wednesday",8,"Q52+","N","Other","SBS",1,550797,"BEACH CHANNEL DR/BEACH 54 ST",40.595194,-73.784759,553027,"CROSS BAY BL/E 16 RD",40.601521,-73.820088,3.037,16.093332,11.32270184944,15,"POINT (-73.784759 40.595194)","POINT (-73.820088 40.601521)"
2023,9,"2023 Sep 01 01:00:00 PM","Wednesday",13,"Q52+","N","Other","SBS",1,550797,"BEACH CHANNEL DR/BEACH 54 ST",40.595194,-73.784759,553027,"CROSS BAY BL/E 16 RD",40.601521,-73.820088,3.037,17.436672,10.45038869803,10,"POINT (-73.784759 40.595194)","POINT (-73.820088 40.601521)"
2023,9,"2023 Sep 01 12:00:00 PM","Wednesday",12,"Q52+","N","Other","SBS",1,550797,"BEACH CHANNEL DR/BEACH 54 ST",40.595194,-73.784759,553027,"CROSS BAY BL/E 16 RD",40.601521,-73.820088,3.037,15.239388,11.95717222738,11,"POINT (-73.784759 40.595194)","POINT (-73.820088 40.601521)"
2023,9,"2023 Sep 01 07:00:00 AM","Wednesday",7,"Q52+","N","Other","SBS",1,550797,"BEACH CHANNEL DR/BEACH 54 ST",40.595194,-73.784759,553027,"CROSS BAY BL/E 16 RD",40.601521,-73.820088,3.037,17.233332,10.57369566897,16,"POINT (-73.784759 40.595194)","POINT (-73.820088 40.601521)"
2023,9,"2023 Sep 01 06:00:00 AM","Wednesday",6,"Q52+","N","Other","SBS",1,550797,"BEACH CHANNEL DR/BEACH 54 ST",40.595194,-73.784759,553027,"CROSS BAY BL/E 16 RD",40.601521,-73.820088,3.037,15.433332,11.80691246712,15,"POINT (-73.784759 40.595194)","POINT (-73.820088 40.601521)"
2023,9,"2023 Sep 01 04:00:00 PM","Wednesday",16,"Q52+","N","Other","SBS",1,550797,"BEACH CHANNEL DR/BEACH 54 ST",40.595194,-73.784759,553027,"CROSS BAY BL/E 16 RD",40.601521,-73.820088,3.037,15.007578,12.14186725323,11,"POINT (-73.784759 40.595194)","POINT (-73.820088 40.601521)"
2023,9,"2023 Sep 01 09:00:00 AM","Wednesday",9,"Q52+","N","Other","SBS",1,550797,"BEACH CHANNEL DR/BEACH 54 ST",40.595194,-73.784759,553027,"CROSS BAY BL/E 16 RD",40.601521,-73.820088,3.037,16.831944,10.82584335916,12,"POINT (-73.784759 40.595194)","POINT (-73.820088 40.601521)"
2023,9,"2023 Sep 01 07:00:00 PM","Wednesday",19,"Q52+","N","Other","SBS",1,550797,"BEACH CHANNEL DR/BEACH 54 ST",40.595194,-73.784759,553027,"CROSS BAY BL/E 16 RD",40.601521,-73.820088,3.037,16.183326,11.25973687322,9,"POINT (-73.784759 40.595194)","POINT (-73.820088 40.601521)"
2023,9,"2023 Sep 01 02:00:00 PM","Wednesday",14,"Q52+","N","Other","SBS",1,550797,"BEACH CHANNEL DR/BEACH 54 ST",40.595194,-73.784759,553027,"CROSS BAY BL/E 16 RD",40.601521,-73.820088,3.037,16.695,10.91464510332,10,"POINT (-73.784759 40.595194)","POINT (-73.820088 40.601521)"
